GENE_NAME	human
SLC23A1	0.72
TP63	0.0
NPAS2	79.94
KISS1	0.5
LONRF2	25.37
PFKFB3	93.4
TMC7	3.19
CACNG3	33.97
ALPK1	0.82
CDH2	18.65
IRX2	0.28
SIX2	0.15
DLGAP1	123.9
NUDCD2	12.66
LLGL2	9.99
IRF2BP1	54.55
HSPA4	13.49
FOXA3	0.0
SLC26A5	0.0
SGCD	1.28
RNF34	75.18
PDE8A	13.06
TRABD	32.9
MURC	0.45
ZNF296	2.75
HOXB9	0.0
TTLL6	1.23
POLH	0.72
SYT9	6.36
CLCN4	58.91
KCNS3	6.59
KIF5B	11.09
GPR37	42.43
AKAP13	30.94
CDCA4	1.58
SDR16C5	1.48
DYDC1	0.0
CHCHD7	9.2
HTRA3	0.4
NLE1	16.46
FOXN2	2.19
BFSP2	0.0
FSHR	0.0
CEL	1.57
PPM1D	1.57
KBTBD2	10.58
MINA	5.56
KIAA0232	7.67
MTSS1	29.04
TMEM43	13.02
RNF139	4.79
RPS9	346.75
CYTL1	0.66
FNDC8	0.0
TRH	0.87
MSANTD4	9.58
OSCAR	2.3
PAQR8	30.42
TANC2	24.54
PKHD1	0.0
PRKCDBP	1.29
DCDC1	0.3
HAS2	0.08
KDM5A	2.02
PDGFD	0.43
DDI1	0.0
HS6ST2	6.14
PYGO1	0.26
LRRC8E	0.0
PKIA	21.08
ADAM11	94.21
OR13H1	0.0
FEZ2	11.55
ALK	1.61
NIPAL3	49.4
PPP2R3A	2.14
MTM1	1.78
INSR	20.11
MFN1	2.32
GIMAP8	0.48
NRTN	1.57
KCNMB3	0.2
KCNG3	1.06
PRKCE	72.38
OR2K2	0.0
JAGN1	28.66
TADA3	42.33
SOCS5	5.23
MORN4	21.69
ZNF672	19.41
ZNF692	32.21
ABCB11	0.0
NAIF1	8.38
RBKS	5.28
GRIK1	2.87
TRIM8	98.21
DHRS9	0.74
NETO2	8.93
SCAND1	65.56
LRG1	0.14
SHCBP1	0.3
CD5L	0.0
SOSTDC1	4.27
NPTX1	223.4
GAA	72.69
CANT1	25.31
KCNK3	12.17
CHST11	13.02
CHD7	7.16
PTGS2	10.22
LURAP1	3.5
CLCN5	0.51
KCND3	18.23
KRT9	0.0
PDE7B	4.86
KRT20	0.2
GLOD5	0.0
KSR2	9.97
MCC	4.34
ZBTB26	0.83
MAP3K13	7.54
DSEL	1.89
POLR1C	13.54
ASXL1	13.84
DLK2	20.93
ZNF318	4.74
WIPF2	39.61
HOPX	115.43
ST6GAL1	13.28
LRRC8C	2.65
MROH2B	0.0
OR1N2	0.0
COL24A1	1.05
ETFDH	7.1
RXFP1	3.44
LPAR3	1.07
PTGER4	5.36
OTP	0.37
ECEL1	2.04
BCL2L1	71.43
FGG	0.0
AP2B1	102.32
PICALM	98.74
FGB	0.0
PLRG1	11.87
DNAI2	0.51
NMUR1	0.31
CLSTN1	646.04
NSF	106.79
PIK3CD	20.91
SLC25A33	7.75
ENC1	725.73
SPSB1	5.37
P2RY6	5.52
S100Z	0.23
GPR82	0.0
GPR34	0.57
ATF7IP	5.68
RGS19	10.42
TCEA2	189.01
ANO5	2.26
HDAC3	39.25
C1orf111	0.4
GPHN	31.84
VAT1L	18.2
CLASP1	29.6
TMEM51	3.91
CAMTA1	30.88
LGALS4	0.8
LRRC34	0.49
PAH	0.37
SPATA5L1	3.21
GATM	76.18
NXNL1	1.05
RASGRP4	2.37
MRPS34	116.87
NHLH1	0.4
SLFNL1	0.26
BCL2	6.18
RHNO1	4.57
CTPS1	10.35
KNDC1	83.23
METTL18	0.83
COL8A2	3.7
NOTCH3	41.23
PCDHB1	0.13
ANGPTL7	0.0
FBXL14	33.44
EXOSC10	20.06
MLLT3	3.05
TRAPPC12	75.1
RNMTL1	8.67
PTEN	9.26
PRNP	981.12
ADRA1D	6.71
PPP2R2C	263.52
FRMD5	19.31
AQP4	207.26
TLN2	79.08
ZNF217	0.48
SCG2	14.56
ATPAF2	16.31
CYP4F22	0.0
FOXB1	0.0
PPIH	15.09
C20orf196	2.41
JMJD1C	2.3
SYNPO	225.72
THOP1	128.35
GAP43	240.79
EPHX4	8.15
LAMB2	74.79
USP19	57.32
QARS	60.67
TAC1	7.55
CDHR2	86.13
KLF11	1.71
LRRC15	0.0
EIF2AK3	2.5
MOB3A	15.28
NME6	9.54
CD8B	1.15
CALB2	36.93
SNCB	494.68
SLC9C1	0.0
FRMD3	2.3
SNTB1	6.59
MTBP	2.2
MALT1	0.31
ISG20	3.26
TSG101	76.86
MBOAT1	0.38
ID4	22.8
GPR22	3.18
CXCR6	0.15
CEBPB	22.86
ATOH1	0.0
C5orf34	0.42
NEGR1	80.14
DPAGT1	12.93
BSG	634.93
HINFP	20.32
OR10V1	0.34
CERS6	5.85
ATP2A3	11.7
SPTLC3	0.0
B3GALT1	1.27
OR5A1	0.0
POP7	32.06
ALG14	1.68
CA12	3.31
SUCLG2	4.6
STARD5	2.62
CSDC2	19.15
IL16	2.6
ABCG4	15.38
GNB2	320.12
CCDC11	0.37
FAM195A	37.09
MGLL	139.28
C2CD2L	90.84
GNG12	1.37
PRSS27	5.21
MYOZ2	0.27
SYNPO2	9.07
DNAJB7	0.26
NTN4	18.81
EFCAB3	0.63
TTC36	2.56
RSPH9	4.17
GTPBP2	28.87
IL17D	56.77
OR5AR1	0.0
FUT9	3.88
BCS1L	38.24
ZNF24	6.31
MANEA	0.97
AFF1	4.51
ACOT12	2.17
FIBP	148.92
CARNS1	334.28
NUAK1	31.85
BANP	20.48
PPP1CA	94.51
HCFC1	37.71
FAM170B	0.0
CTSW	2.42
NIPAL4	5.52
SNTG2	1.39
FNDC9	17.13
PDE3A	0.86
ZNF263	11.41
DPP8	16.69
RASGRP1	15.69
KLHL6	0.93
CHCHD1	17.33
MRPL52	38.23
SMPDL3A	3.5
RAD9A	17.23
EFEMP2	44.85
TMEM134	21.46
SLC24A1	5.16
ZMAT3	9.28
ZFAND4	3.37
THEMIS	0.57
MOS	0.34
CORO1B	62.8
FUT10	3.83
LRRC20	38.18
ZNF532	46.78
MUS81	44.35
PURG	5.63
EFCAB12	3.55
SCARF1	7.52
FAM192A	72.93
RAB43	3.75
FADS6	10.84
RAB37	10.75
SNX32	38.81
CYP7B1	1.86
OVOL1	0.0
LMAN1	4.0
CES4A	47.66
PDP2	6.55
KRT2	0.0
METAP1D	1.57
EGFL7	106.06
PTPLAD1	41.37
DHCR7	101.77
AQPEP	0.14
NBEA	16.76
MRGPRF	1.56
OXSR1	3.43
IPCEF1	9.09
LCLAT1	2.73
KAT5	79.66
GXYLT2	1.5
DCAKD	67.15
ARPP21	95.78
ZZEF1	13.2
CCDC96	1.64
RELA	36.26
EVC2	0.27
FAM222B	16.52
RXFP4	0.3
HPSE	0.71
NOX3	0.0
COQ2	1.86
CCDC63	0.0
LRRN3	3.29
KDM2A	22.31
ADCK5	12.58
NOC3L	0.63
RHOD	2.41
RAPH1	6.87
ADCY5	116.51
ABCD2	0.86
AHSA2	24.66
ABLIM3	23.08
CX3CL1	123.3
SLC12A1	0.94
MAB21L3	0.0
VANGL1	0.43
IQCB1	1.42
SYT12	43.91
GOLGB1	5.64
C11orf86	0.0
LIPM	0.0
GPR151	0.33
DMRT2	2.49
C19orf10	79.78
PLAC8L1	0.57
GPR137	153.21
SNCG	1193.55
MMRN2	4.75
TNKS	10.55
PPP1R3B	0.8
ANO8	27.08
STOX2	26.01
MAP3K11	47.38
TRIB1	7.57
SFT2D3	1.46
C1QB	63.92
C1QA	42.7
NDNF	0.65
TUBE1	2.88
DAG1	25.29
INSM1	4.16
NAA20	19.46
CCDC36	0.29
ARHGEF10L	24.11
EHBP1L1	31.5
TMEM196	3.96
SSSCA1	80.77
AGR3	0.0
PTPRM	42.09
TXK	0.74
VEGFB	121.88
PEAK1	8.8
MST1	13.15
GMPPB	20.43
MOB1B	3.49
SNX33	7.04
C2orf70	2.86
NABP1	2.26
WSCD2	31.48
GPR113	0.21
XCR1	0.0
CCDC106	56.5
CCR9	0.26
CCDC41	2.51
PC	65.99
KCNQ2	96.28
SCAI	3.14
GPRC6A	0.0
LRFN4	54.64
TRAPPC3L	0.28
SLC19A1	37.94
HSPB7	4.21
RCE1	8.6
TAS1R1	0.19
TACR2	2.15
CXorf23	1.13
PSMD1	36.38
GPR64	0.06
MUC13	0.0
SUSD5	4.29
HEG1	15.65
WFIKKN2	4.27
C1orf100	0.0
CD7	1.89
TOPAZ1	0.0
CNP	1582.75
JUP	36.13
HAP1	8.31
SPATA20	60.34
TDRD12	0.49
ENDOV	20.67
RNF213	20.57
KCNH6	0.61
MARCH10	2.78
PLK3	8.4
DPY19L1	5.78
SRI	107.19
PHOSPHO1	3.37
PHC3	14.65
GPR160	0.78
CBX2	2.04
SPTBN2	153.07
GOLIM4	18.29
KRT28	0.0
C1QTNF1	10.98
EIF4G3	47.55
SWSAP1	0.8
SLCO4C1	0.39
LRRC63	0.33
TCAP	9.82
CCS	47.67
NUP37	2.1
NRROS	3.04
KLHL15	0.62
FBXO45	3.57
SPERT	0.0
FAM46D	0.0
SLC25A30	2.5
CD34	8.62
CTSF	107.79
MSRB3	5.51
SEMA3A	0.98
C16orf91	17.55
FAM174A	71.37
RGMB	35.45
FAM53A	2.83
KIAA1239	3.34
CYB561D1	9.68
GTSE1	0.26
ZDHHC24	20.95
TRMT10C	1.88
SELP	0.0
CTU2	27.47
MGA	1.45
C12orf66	3.59
SNX31	0.0
PRPF8	218.42
SEMA3C	2.84
DDX23	29.09
ZNHIT2	14.45
EVX2	0.0
ZBTB4	46.55
ZHX3	16.56
PHLDA3	74.02
SLC16A11	2.69
SLC16A13	0.39
CHRNA9	0.15
EXO1	0.12
RALGAPA1	16.06
ACAT1	21.29
LIG4	1.4
TRHR	0.0
ABRA	0.0
ATP2A2	207.68
ZWILCH	1.9
VWC2L	1.71
GRAMD4	37.71
GALNTL6	5.8
LINGO2	3.59
DENND4A	2.45
SLC26A9	0.84
MFSD4	126.09
PELI3	67.4
CACNA1G	16.53
CELSR1	0.58
TTC9B	281.52
MYO1H	0.18
TMEM81	2.01
IL20RB	0.0
NPAS4	2.88
WNT8B	0.16
ANGEL2	4.86
UGT8	33.0
KY	2.39
IQCK	11.02
SLCO2A1	2.86
BRSK2	173.18
LEP	0.0
SH3PXD2B	4.31
KIAA1551	1.46
NR1D2	16.42
RPL15	552.78
C4orf32	2.49
HRAS	266.06
WDR49	0.0
SRP72	16.0
SLC25A40	9.0
PCP2	0.0
CEP135	0.65
FZD4	1.24
DENND6A	1.52
PDE12	6.49
TIMM21	10.91
CATSPERD	0.0
ADD2	62.84
C3orf33	1.46
SEZ6L2	251.38
ASPHD1	122.96
KCTD13	101.31
P2RY14	0.0
AMZ1	7.72
GPR171	0.0
GPR149	0.15
FGF4	0.0
CD164L2	0.71
FUT1	2.6
DHX36	7.37
FBXW8	3.51
CA5A	0.0
KLC2	234.55
SLC22A1	1.21
RASAL2	9.48
CHST2	32.51
ZDHHC14	64.31
ATR	3.44
GK5	2.23
VCPIP1	2.02
RTP1	1.84
DES	15.23
VPS9D1	88.19
SPSB4	1.24
RAG2	0.96
TRAF6	3.71
PACS1	63.38
WFDC5	0.0
SH3BP5L	34.35
YPEL2	27.02
CADM2	101.96
PSMD2	208.85
PPM1E	7.93
INHBC	0.51
PCCA	6.44
TNFRSF12A	1.0
MARK3	64.26
NPPA	9.42
ZNF408	5.87
CKAP5	41.95
ARHGAP1	48.23
MED16	105.27
ATG13	73.48
GAL3ST3	18.27
CHST1	129.3
SLC25A3	289.85
VWA3A	1.89
TP53I11	87.96
DOLK	9.52
PHYHD1	17.17
ANKS4B	0.18
FNDC3B	1.65
GRAMD2	3.31
ISX	0.0
TMEM9B	13.95
NRIP3	23.82
SCUBE2	5.87
FOSL2	29.16
SMAD2	16.24
CLTB	319.24
LPL	9.7
RFESD	0.8
TBC1D10C	1.45
PPP2R2D	33.58
MCTP1	9.47
OR52W1	0.31
DPP10	5.63
CACNG4	20.71
GPR152	0.0
UBQLNL	0.0
UBQLN3	0.0
LIPT2	4.53
KCNE3	0.66
CABP4	1.85
LONRF3	0.53
UCP3	1.36
FRYL	9.09
UCP2	39.0
P2RY2	0.32
SUGCT	0.72
CCDC85B	269.72
TMEM131	18.05
TMEM70	18.78
RPS6KB2	24.62
RMI2	3.78
TOM1L2	133.42
GPR156	0.4
B3GNTL1	10.52
FSCN1	352.33
NR2F1	312.69
AURKAIP1	100.64
TTLL11	11.92
PRIMA1	5.95
MOCOS	0.34
MSRA	12.92
CTDNEP1	81.15
ETV4	2.91
GAPT	0.0
BAIAP2	187.76
CREG2	43.69
DLX6	2.48
PLD1	6.66
ZDHHC21	0.91
TSPEAR	0.0
PLEKHF2	1.27
ARL4D	18.57
DOK7	2.74
LRRN1	7.12
UBE2O	110.91
ORAI3	3.33
KLHL38	0.69
UNC119B	9.92
DENND2C	0.14
PLEKHD1	0.38
ASCL3	0.0
TUBB6	43.3
LYSMD3	1.98
AMIGO3	0.0
B3GALT6	23.46
C11orf16	0.0
TMPRSS7	0.0
JAKMIP2	9.4
TPRN	45.22
ZNF683	0.43
AIM1L	0.22
DLG1	15.92
IP6K1	95.45
SSNA1	78.76
CHMP6	15.44
MC5R	0.36
TMEM39A	2.32
TCP11L1	14.25
GPX2	0.0
CCDC57	23.85
HSF5	0.0
BNIP3	49.24
ENTHD1	0.0
MYPOP	41.47
LRRTM4	9.72
ATAD5	0.25
SMIM19	13.16
OR11H6	0.0
RTTN	1.16
ANAPC2	76.14
SEC31B	4.92
SLC35G1	1.45
ZSCAN2	4.47
SART3	18.17
B3GNT4	8.46
HSD11B2	1.08
CRLF3	6.26
RNPEP	10.57
DMRTA1	0.18
ARHGAP15	0.19
DNAJC30	9.42
VPS37D	12.14
SYNE3	1.92
CLK2	26.86
LPCAT4	125.11
SLCO3A1	67.12
PAX2	0.5
DIRAS1	242.48
PHLDB3	11.35
GNG7	97.43
KIAA2018	2.37
OR4C3	0.0
MAP3K9	9.81
EXOSC7	41.56
CNTD1	0.0
CNBD1	0.0
KBTBD11	29.58
B3GNT5	1.25
MAP3K19	0.32
LMNB2	29.36
RMDN1	6.54
HORMAD2	0.0
KIFAP3	21.18
MYO1D	14.02
FOXL1	0.11
FOXC2	0.94
BDNF	2.26
ACSF3	17.17
BOK	71.44
PFN4	0.0
CDK5R1	102.33
TCERG1L	5.32
NCKAP5	0.85
RUFY1	20.07
MCM6	7.59
VSIG10	0.88
IRX5	0.0
METRNL	44.56
GRIN1	705.09
PXMP2	18.74
REXO2	31.83
OR51T1	0.0
MAMSTR	3.47
C8G	2.8
EFCAB5	0.08
GCNT4	0.28
MUC20	6.19
SHMT1	10.77
DPP7	194.95
SEC24C	45.02
FMR1NB	0.0
SMCR8	4.98
MTHFR	13.69
MTX3	1.3
FBXO46	9.04
ZDHHC13	3.03
SLC38A9	29.84
ACER2	2.26
WDR73	13.06
POLE	4.12
FAM109B	1.16
SCN4B	27.37
PTPN23	41.7
ZDHHC22	47.46
ZBTB34	1.3
ULK1	110.86
MLH1	7.44
RIMKLA	11.75
CLVS1	3.38
RPS6KA3	5.36
B3GNT8	0.8
PUS1	19.53
SPACA4	0.0
TRIM72	1.86
KCNA3	3.13
GJD4	0.06
KCNA2	12.15
TOP3A	12.49
CASKIN2	27.48
ZBTB38	13.67
C10orf71	0.0
LRRN4CL	0.84
TIMM22	6.48
PPFIA3	83.9
KLHL20	9.05
UBE2U	0.0
PAWR	4.8
TGIF1	4.73
MIEF2	39.53
NIM1K	8.62
C8orf47	0.78
RGS11	68.6
NR2C2	14.66
OLIG3	0.0
PTRF	20.72
RBM44	0.0
ZBED2	0.0
IRX3	0.67
SLC46A1	6.88
ST8SIA3	26.7
OR2B11	0.0
RABEP2	13.79
NHLH2	0.41
ATOX1	119.3
FAM187B	0.0
SAMD12	3.61
PLXNA2	23.51
JUN	83.86
PGBD5	78.37
GBA	57.86
ACAD9	27.02
MBOAT4	0.0
C2orf57	0.0
AGTRAP	21.81
NAALADL2	0.76
ANKRD13A	5.42
FAM20C	32.15
PVRL3	6.01
KIAA0195	186.3
FLII	83.96
SOX12	23.67
HNRNPA0	60.71
YIPF7	1.51
MYOZ1	0.67
ZNF518A	1.11
TMEM187	8.11
CCDC23	3.33
C12orf68	18.77
ZBTB41	0.39
CAPZA3	0.0
MAMDC4	4.03
BAIAP2L1	0.52
TRAF4	44.35
IMP3	78.26
ODF3B	6.09
C2orf73	0.0
PAG1	7.06
DMAP1	57.77
FAM26E	0.0
ALS2CL	2.71
MLF1	6.41
PRSS42	0.0
NDUFAF3	113.6
GPATCH1	4.24
C2orf69	9.6
GRAMD1C	0.52
STAP2	5.02
TSSK6	0.8
DALRD3	49.83
ZNF518B	4.48
AMER3	7.28
ZNF366	0.79
LCORL	1.48
PARD6G	1.87
ZC3H12D	0.89
NT5C2	17.21
PLEC	126.36
SH2D4B	0.1
RNF212	7.99
PRSS36	1.37
GALNT11	69.43
SLITRK1	16.29
MCAM	35.23
WDR6	102.85
TMPRSS9	0.96
AQP11	4.26
TMEM11	31.36
KCNG2	6.42
SHISA3	0.0
GPC4	5.02
CALML3	0.0
PLEKHM3	5.28
C1orf65	0.0
FAM220A	32.95
DNAJC22	0.49
NEUROG2	0.3
MBNL3	0.09
BEND3	1.08
NT5DC1	9.37
GLDC	6.34
MCMDC2	0.16
P4HTM	180.48
UCN3	0.0
KLHL11	7.98
CAMSAP3	23.68
AMBN	0.23
CA8	3.41
CD28	0.0
EPM2AIP1	4.89
ERBB4	5.14
MAF	23.78
CTNNBIP1	40.84
OTOS	2.58
ERN1	3.84
GPR35	2.83
C10orf53	0.88
CSRNP3	6.72
PARP10	18.42
KDM7A	0.76
XAB2	69.42
SUZ12	2.71
KCTD12	15.47
GRINA	722.26
THBD	1.88
FAM132B	5.26
FAM219B	37.27
CPNE7	71.08
RIIAD1	3.85
MPI	122.72
OPLAH	18.93
TMEM139	0.65
RNF186	0.0
MSC	6.02
APOLD1	4.56
FAM101A	12.0
DPY19L3	25.87
NMRK2	0.74
FOXE1	0.0
PFAS	26.89
HYI	13.54
C17orf62	53.74
GAK	54.48
ZBTB7A	73.19
DGKD	15.6
C1orf173	7.3
RMI1	0.68
CTC1	10.9
SNX18	8.55
EXD1	1.35
CTTNBP2	7.8
TAS1R2	0.0
C14orf39	0.84
KLHDC7A	0.2
RRS1	15.9
EXOC3L1	1.81
RCC2	23.03
ACTL6B	145.03
CYC1	216.77
PER1	88.99
RARB	7.17
TMTC2	10.04
FARSA	103.01
C10orf67	0.35
SAMD4B	147.9
ALOXE3	0.66
EDC3	20.53
TCAIM	2.66
TOP2B	9.96
TMEM125	36.38
CALR	245.39
LDLRAD3	13.47
CDH4	27.56
C2orf71	0.05
TM9SF3	15.79
GADD45GIP1	92.93
DAND5	0.86
TMEM151A	138.19
PTPN11	34.13
NSUN7	0.19
CLK3	39.24
ETV1	23.81
GATA2	4.91
ARID3B	2.15
PACS2	142.12
EGR3	58.78
C1orf101	0.0
GPC5	10.0
VWA1	135.97
DNAJB8	0.0
GEMIN4	7.31
FJX1	17.1
KLHL28	2.41
ZBTB18	57.81
C14orf28	0.32
ALOX12B	1.63
SLC17A8	0.17
SHARPIN	89.37
PPP1R12B	16.44
DNHD1	9.62
SLITRK4	4.85
HTR1D	0.63
GCC1	3.3
LSMEM2	2.75
RNF151	0.0
CIITA	2.46
ZFPM1	8.44
PLD6	5.24
DNAJC10	5.51
GPHB5	0.0
GRM8	4.33
CDC42EP4	58.14
ZBTB42	0.49
TPPP2	0.0
FCER1A	0.0
RPRML	29.84
ARL14	0.0
PIPOX	5.6
FOXS1	1.84
ATOH7	2.66
CDH5	7.38
LRRC3B	9.9
IL4R	3.15
SERTAD2	2.83
AKAP5	2.77
GIPC3	0.62
CITED4	14.41
C1orf194	7.41
B3GNT3	0.0
GPBAR1	0.0
PAK3	9.53
BBS10	1.38
PUF60	268.68
TSHZ1	15.14
PSTK	4.41
CAPN6	0.0
ZADH2	15.26
ZNF48	14.16
C3orf80	27.79
NKX2-6	0.49
TMEM150B	0.82
TMEM86B	8.87
SEPT1	4.23
TRNAU1AP	12.58
DCX	3.55
C12orf40	0.0
FAHD1	21.79
TDRP	5.15
MYLPF	0.0
F2	0.0
PRKRA	34.1
ZNRF2	3.23
RRH	0.0
SLC9A4	1.69
FGD6	2.1
GPR144	0.12
GPR139	0.0
PLD5	4.16
SPAG6	1.97
OAZ2	171.93
PNPLA1	0.47
ALX1	0.0
CCDC43	4.25
KCTD4	3.06
FZD2	4.34
TIGD2	0.16
CCDC129	0.0
EXOSC5	24.7
HCLS1	8.58
MTURN	217.54
ZNF609	14.77
CCDC66	1.34
MCFD2	29.19
HARBI1	1.89
DYNC1I2	40.14
SERTM1	9.2
GAS1	5.6
HMHA1	24.41
GLIPR1L2	1.89
FAM73A	7.36
NRIP1	1.81
APBB1IP	9.48
BHLHA15	1.01
RNF182	2.65
FUT7	0.26
MB21D2	2.91
GSX2	1.3
SSTR2	27.87
PCGF5	10.85
SLC47A2	1.75
YOD1	0.57
TMEM64	5.93
SHISA2	0.35
S1PR5	22.68
FAM76B	5.6
CLRN3	0.0
GPR157	0.81
CHST13	0.76
AGTR2	0.0
SLC36A4	3.98
ZDHHC20	11.89
OR51E1	0.82
ARSJ	0.54
SIRT6	37.83
BHLHE22	11.11
MAP6D1	52.47
GREM2	4.19
C11orf42	1.22
TYR	0.0
CAPS2	1.67
CUEDC1	46.68
SCRIB	41.72
KCTD2	38.76
D2HGDH	34.96
OXTR	2.33
CMTR2	1.63
FAM83H	5.04
GPR62	11.45
POLD3	0.81
ST20	0.0
OR52E4	0.0
MRPL14	15.78
GPR137C	7.39
ACTN2	83.6
BBS12	1.22
LSMEM1	0.37
NQO1	12.01
FKRP	38.65
TRAPPC5	437.76
CAPZB	123.29
RPH3AL	4.51
SLC25A42	27.19
FCRL6	0.53
SLC26A11	31.28
CHRM2	1.42
MAPK15	8.31
EHMT1	50.59
ADIPOQ	0.0
F2R	1.18
MUC16	0.0
PENK	18.03
C4orf50	2.75
ZNF746	12.11
POLR2A	92.43
NAALAD2	1.53
TMEM132C	7.79
SLC25A41	6.16
TMEM136	4.43
TMEM102	0.87
TMEM132E	10.6
NME9	3.83
HEPHL1	0.0
FAM211A	17.91
JADE1	9.29
OFCC1	0.0
CCDC108	1.3
OGFOD3	22.07
AATK	279.87
ZNF467	11.76
SLC25A43	1.02
SOX2	88.71
RAP2B	7.34
ZBTB2	2.48
ACBD4	11.64
SGSH	24.47
UBE2A	9.61
MAB21L2	0.12
FANCB	0.0
SETD2	4.56
TMIE	9.19
MEX3D	16.56
FGFR1	61.14
GPR135	3.62
P2RY13	1.54
TNFSF15	0.2
ATG9B	7.76
GPR88	12.4
PLAG1	0.2
YIPF6	3.79
ZBTB20	6.94
C3orf58	22.16
C5orf30	14.17
AMIGO1	41.4
TMEM252	0.0
ODF3L2	1.28
OR5AS1	0.0
SMC1B	0.0
SIAH2	29.87
OR6S1	0.0
SLC9A9	4.05
LSM10	60.27
RELL1	3.98
RFX7	2.57
SLC35C1	13.89
TTC22	0.55
FBLN1	188.8
TIGIT	0.0
SLC2A4	2.09
IBA57	8.72
CLDN7	0.4
C5orf24	15.58
ADO	25.28
OR4P4	0.0
ITGA8	0.85
PRKAG1	23.72
NEUROG1	0.0
CCDC149	10.58
RTKN2	0.0
CHST15	13.33
CST7	0.38
USH1G	0.36
MGAT4C	0.73
IDH2	139.79
TMEM259	249.31
TMEM30B	1.1
MAP2	157.07
DEXI	60.84
FAM89A	3.92
KCNIP1	13.44
TDRKH	8.11
IST1	76.39
ERCC6L2	2.7
ENPP7	0.0
CREB3L2	4.73
P2RY8	0.36
UNC5C	5.42
TSEN54	9.95
RGMA	71.85
UBA7	17.82
RAD51B	3.39
EXT1	10.69
MOB2	56.15
HHIPL1	13.11
BACE2	3.88
UBE2E2	33.35
SYNM	25.39
ARAF	14.18
KCNA4	3.45
NLRP10	0.0
FIGN	0.59
TMIGD1	0.0
MCCC1	12.76
GLTPD2	9.56
ZNF804B	0.0
LAMP3	0.09
KBTBD3	4.03
YBEY	11.52
NXPH4	14.15
FAP	0.0
OTOL1	0.0
KCNK4	16.81
TSHZ2	2.24
CAPN12	0.76
XKRX	0.0
LHFPL1	1.2
PHTF2	5.34
NEBL	23.5
FES	9.1
TBPL2	2.6
CAV3	0.0
LIMK2	16.58
MFSD5	15.83
ADI1	17.52
ACER3	6.72
CLEC4G	4.34
NXPH3	19.19
CSF1R	67.6
EPHB3	8.22
ACTL10	1.34
EPGN	0.0
UBE2K	133.03
HS3ST4	14.16
TRAK1	37.3
TSPAN10	1.24
PLCB1	9.42
SKA2	3.51
RXFP3	0.13
CCDC172	0.0
PIK3C3	4.74
NTM	108.55
TTC3	49.37
KCNB2	2.53
BRICD5	10.91
TSKU	4.53
RGS6	10.58
HOXB4	0.0
SLC35D3	0.58
PAQR7	5.97
PAPPA	0.0
MAFA	1.21
GRID1	45.12
C12orf5	4.18
CCDC87	0.75
C1orf116	0.0
DDX28	4.88
ACBD3	6.8
PLCXD3	1.62
VMO1	1.34
TULP3	8.51
LCK	0.66
GALNT9	135.25
RBM10	36.56
GPR97	0.0
TCHHL1	0.0
RGS7	18.17
SYNJ2	18.18
SLC25A18	50.38
C11orf54	3.86
CEP63	1.38
OTOP3	0.0
ODF3L1	0.87
GJC1	2.47
SOX1	2.96
CNOT10	6.1
MTA1	96.35
CADM1	56.64
PYCR1	13.27
LSMD1	217.07
PPP2R5C	29.31
SLC25A21	2.87
PCP4	30.37
ABAT	109.95
CAMK1D	31.42
RBFOX1	219.83
LYSMD4	6.48
WBP2NL	1.78
NKX2-5	0.31
AFMID	31.42
GAS6	74.97
FREM3	3.33
BEGAIN	78.52
FAM43B	13.17
CSMD1	21.62
CALHM3	0.21
PTGDR2	3.92
CEP57L1	1.9
FANCF	0.78
GABRR3	0.0
C2CD4C	28.1
EDN1	1.17
CTD-3193O13.9	111.3
DDX41	120.65
ABHD16B	25.02
CCDC60	1.35
CCBE1	8.66
MLLT10	9.89
ZNF623	4.28
CCDC125	2.6
C15orf60	0.42
BCOR	7.45
JRKL	1.41
C10orf107	0.16
OVCH2	0.0
SYNDIG1L	12.02
FHL3	9.38
PMCH	0.0
TMEM89	0.0
C19orf71	7.25
CCDC159	27.81
RIPK4	0.14
ADCYAP1R1	55.66
LRIT3	0.11
GRIN2A	45.11
URAD	0.0
ASB7	3.03
SH2D7	0.31
GPR132	1.94
FGF20	0.0
MEX3B	3.47
FAM46C	0.63
COA5	39.6
UTP11L	2.45
PSMG1	14.35
PRR14L	5.79
ACSM5	2.06
C10orf120	0.0
FOLR4	0.0
PCBP3	22.18
P2RY10	0.0
PGPEP1L	0.35
ZNRF3	16.93
FBXL7	25.66
GKN2	0.0
FAM167B	0.75
MRPL54	27.24
ITM2A	33.99
ZNF438	2.21
HMCES	27.03
CCR3	0.0
RP1L1	0.21
C11orf88	0.5
MARCH11	1.87
KLHL25	10.07
NRD1	42.33
FAM19A1	9.02
GPR1	0.94
FAM101B	2.09
EFHC2	0.0
NOG	3.78
OPCML	99.34
CMTM4	35.0
TMEM50A	26.47
NPBWR1	3.92
CBX6	111.7
MACC1	1.71
TBL3	61.26
PAPL	1.65
KREMEN1	6.19
TRAIP	7.56
CHEK2	0.97
FOXL2	0.46
KCTD16	3.53
B3GALT5	0.25
ZNF703	17.6
SLC35F3	7.7
TUBA8	52.44
EMILIN3	3.41
TNRC6C	19.65
OLFML1	1.48
CCR4	0.0
ANKRD45	0.71
MAATS1	2.63
CBFA2T2	12.67
FAM3B	0.0
IQGAP3	0.28
TOB2	27.25
SCN5A	2.41
ARSI	2.36
LRRC55	3.14
BRINP1	53.61
